STB Manufacturer,STB Model,STB Serial,STB Production Date,Chipset Type,Chipset Version,Chipset Id
INTEK Digital,HD-S73CX,C28H1552L02147,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652518640
INTEK Digital,HD-S73CX,C28H1552L02148,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540769
INTEK Digital,HD-S73CX,C28H1552L02149,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534655
INTEK Digital,HD-S73CX,C28H1552L02150,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532604
INTEK Digital,HD-S73CX,C28H1552L02151,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516022
INTEK Digital,HD-S73CX,C28H1552L02188,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540765
INTEK Digital,HD-S73CX,C28H1552L02189,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541717
INTEK Digital,HD-S73CX,C28H1552L02190,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532526
INTEK Digital,HD-S73CX,C28H1552L02191,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540706
INTEK Digital,HD-S73CX,C28H1552L02192,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532516
INTEK Digital,HD-S73CX,C28H1552L02193,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516585
INTEK Digital,HD-S73CX,C28H1552L02194,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532564
INTEK Digital,HD-S73CX,C28H1552L02195,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516589
INTEK Digital,HD-S73CX,C28H1552L02196,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539207
INTEK Digital,HD-S73CX,C28H1552L02206,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535034
INTEK Digital,HD-S73CX,C28H1552L02207,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516521
INTEK Digital,HD-S73CX,C28H1552L02208,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536902
INTEK Digital,HD-S73CX,C28H1552L02209,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652517643
INTEK Digital,HD-S73CX,C28H1552L02210,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525572
INTEK Digital,HD-S73CX,C28H1552L02211,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516538
INTEK Digital,HD-S73CX,C28H1552L02212,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534806
INTEK Digital,HD-S73CX,C28H1552L02213,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534890
INTEK Digital,HD-S73CX,C28H1552L02214,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525578
INTEK Digital,HD-S73CX,C28H1552L02224,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516569
INTEK Digital,HD-S73CX,C28H1552L02225,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537278
INTEK Digital,HD-S73CX,C28H1552L02226,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535833
INTEK Digital,HD-S73CX,C28H1552L02227,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535080
INTEK Digital,HD-S73CX,C28H1552L02228,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534682
INTEK Digital,HD-S73CX,C28H1552L02229,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515944
INTEK Digital,HD-S73CX,C28H1552L02230,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516556
INTEK Digital,HD-S73CX,C28H1552L02231,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536024
INTEK Digital,HD-S73CX,C28H1552L02232,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516558
INTEK Digital,HD-S73CX,C28H1552L02233,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538976
INTEK Digital,HD-S73CX,C28H1552L02234,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540561
INTEK Digital,HD-S73CX,C28H1552L02235,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535329
INTEK Digital,HD-S73CX,C28H1552L02236,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535703
INTEK Digital,HD-S73CX,C28H1552L02237,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532122
INTEK Digital,HD-S73CX,C28H1552L02238,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540695
INTEK Digital,HD-S73CX,C28H1552L02239,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540265
INTEK Digital,HD-S73CX,C28H1552L02240,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533021
INTEK Digital,HD-S73CX,C28H1552L02241,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535867
INTEK Digital,HD-S73CX,C28H1552L02251,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540485
INTEK Digital,HD-S73CX,C28H1552L02252,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516015
INTEK Digital,HD-S73CX,C28H1552L02253,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516555
INTEK Digital,HD-S73CX,C28H1552L02254,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532699
INTEK Digital,HD-S73CX,C28H1552L02255,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535856
INTEK Digital,HD-S73CX,C28H1552L02256,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516025
INTEK Digital,HD-S73CX,C28H1552L02257,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532691
INTEK Digital,HD-S73CX,C28H1552L02258,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532920
INTEK Digital,HD-S73CX,C28H1552L02259,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532755
INTEK Digital,HD-S73CX,C28H1552L02269,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652517657
INTEK Digital,HD-S73CX,C28H1552L02270,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535936
INTEK Digital,HD-S73CX,C28H1552L02271,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532631
INTEK Digital,HD-S73CX,C28H1552L02272,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535942
INTEK Digital,HD-S73CX,C28H1552L02273,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532532
INTEK Digital,HD-S73CX,C28H1552L02274,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532927
INTEK Digital,HD-S73CX,C28H1552L02275,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529627
INTEK Digital,HD-S73CX,C28H1552L02276,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532739
INTEK Digital,HD-S73CX,C28H1552L02277,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532900
INTEK Digital,HD-S73CX,C28H1552L02278,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540716
INTEK Digital,HD-S73CX,C28H1552L02279,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540727
INTEK Digital,HD-S73CX,C28H1552L02280,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516576
INTEK Digital,HD-S73CX,C28H1552L02281,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532562
INTEK Digital,HD-S73CX,C28H1552L02282,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536109
INTEK Digital,HD-S73CX,C28H1552L02283,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532656
INTEK Digital,HD-S73CX,C28H1552L02284,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532635
INTEK Digital,HD-S73CX,C28H1552L02285,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532933
INTEK Digital,HD-S73CX,C28H1552L02286,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538258
INTEK Digital,HD-S73CX,C28H1552L02287,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532668
INTEK Digital,HD-S73CX,C28H1552L02288,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540496
INTEK Digital,HD-S73CX,C28H1552L02289,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532731
INTEK Digital,HD-S73CX,C28H1552L02290,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540558
INTEK Digital,HD-S73CX,C28H1552L02291,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529488
INTEK Digital,HD-S73CX,C28H1552L02292,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532544
INTEK Digital,HD-S73CX,C28H1552L02293,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532106
INTEK Digital,HD-S73CX,C28H1552L02294,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532558
INTEK Digital,HD-S73CX,C28H1552L02295,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540688
INTEK Digital,HD-S73CX,C28H1552L02296,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514388
INTEK Digital,HD-S73CX,C28H1552L02297,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540536
INTEK Digital,HD-S73CX,C28H1552L02298,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544927
INTEK Digital,HD-S73CX,C28H1552L02299,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533313
INTEK Digital,HD-S73CX,C28H1552L02300,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516622
INTEK Digital,HD-S73CX,C28H1552L02301,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532103
INTEK Digital,HD-S73CX,C28H1552L02302,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533309
INTEK Digital,HD-S73CX,C28H1552L02303,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532902
INTEK Digital,HD-S73CX,C28H1552L02304,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537790
INTEK Digital,HD-S73CX,C28H1552L02305,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531757
INTEK Digital,HD-S73CX,C28H1552L02306,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532494
INTEK Digital,HD-S73CX,C28H1552L02307,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525314
INTEK Digital,HD-S73CX,C28H1552L02308,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533296
INTEK Digital,HD-S73CX,C28H1552L02309,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532537
INTEK Digital,HD-S73CX,C28H1552L02310,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516005
INTEK Digital,HD-S73CX,C28H1552L02311,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535486
INTEK Digital,HD-S73CX,C28H1552L02312,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544059
INTEK Digital,HD-S73CX,C28H1552L02313,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535113
INTEK Digital,HD-S73CX,C28H1552L02314,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529332
INTEK Digital,HD-S73CX,C28H1552L02315,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536675
INTEK Digital,HD-S73CX,C28H1552L02316,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535922
INTEK Digital,HD-S73CX,C28H1552L02317,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529530
INTEK Digital,HD-S73CX,C28H1552L02318,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540773
INTEK Digital,HD-S73CX,C28H1552L02319,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534959
INTEK Digital,HD-S73CX,C28H1552L02320,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541521
INTEK Digital,HD-S73CX,C28H1552L02321,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515897
INTEK Digital,HD-S73CX,C28H1552L02322,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535737
INTEK Digital,HD-S73CX,C28H1552L02323,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536941
INTEK Digital,HD-S73CX,C28H1552L02324,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536631
INTEK Digital,HD-S73CX,C28H1552L02325,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516536
INTEK Digital,HD-S73CX,C28H1552L02326,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529291
INTEK Digital,HD-S73CX,C28H1552L02327,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538448
INTEK Digital,HD-S73CX,C28H1552L02328,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536694
INTEK Digital,HD-S73CX,C28H1552L02329,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544181
INTEK Digital,HD-S73CX,C28H1552L02330,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534830
INTEK Digital,HD-S73CX,C28H1552L02331,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529406
INTEK Digital,HD-S73CX,C28H1552L02332,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537810
INTEK Digital,HD-S73CX,C28H1552L02333,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532939
INTEK Digital,HD-S73CX,C28H1552L02334,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535042
INTEK Digital,HD-S73CX,C28H1552L02335,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541613
INTEK Digital,HD-S73CX,C28H1552L02336,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544172
INTEK Digital,HD-S73CX,C28H1552L02337,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525659
INTEK Digital,HD-S73CX,C28H1552L02338,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516386
INTEK Digital,HD-S73CX,C28H1552L02339,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529785
INTEK Digital,HD-S73CX,C28H1552L02340,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536998
INTEK Digital,HD-S73CX,C28H1552L02341,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538315
INTEK Digital,HD-S73CX,C28H1552L02342,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532958
INTEK Digital,HD-S73CX,C28H1552L02343,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532594
INTEK Digital,HD-S73CX,C28H1552L02344,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535003
INTEK Digital,HD-S73CX,C28H1552L02345,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529609
INTEK Digital,HD-S73CX,C28H1552L02346,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532723
INTEK Digital,HD-S73CX,C28H1552L02347,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533015
INTEK Digital,HD-S73CX,C28H1552L02348,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532949
INTEK Digital,HD-S73CX,C28H1552L02349,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529508
INTEK Digital,HD-S73CX,C28H1552L02350,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536679
INTEK Digital,HD-S73CX,C28H1552L02351,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543925
INTEK Digital,HD-S73CX,C28H1552L02352,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516548
INTEK Digital,HD-S73CX,C28H1552L02353,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532621
INTEK Digital,HD-S73CX,C28H1552L02354,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514472
INTEK Digital,HD-S73CX,C28H1552L02355,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525692
INTEK Digital,HD-S73CX,C28H1552L02356,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652530459
INTEK Digital,HD-S73CX,C28H1552L02357,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535987
INTEK Digital,HD-S73CX,C28H1552L02358,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532512
INTEK Digital,HD-S73CX,C28H1552L02359,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652522894
INTEK Digital,HD-S73CX,C28H1552L02360,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536043
INTEK Digital,HD-S73CX,C28H1552L02361,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533025
INTEK Digital,HD-S73CX,C28H1552L02362,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534797
INTEK Digital,HD-S73CX,C28H1552L02363,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540749
INTEK Digital,HD-S73CX,C28H1552L02364,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532962
INTEK Digital,HD-S73CX,C28H1552L02365,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532546
INTEK Digital,HD-S73CX,C28H1552L02366,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514484
INTEK Digital,HD-S73CX,C28H1552L02367,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532454
INTEK Digital,HD-S73CX,C28H1552L02368,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525296
INTEK Digital,HD-S73CX,C28H1552L02369,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540724
INTEK Digital,HD-S73CX,C28H1552L02370,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541561
INTEK Digital,HD-S73CX,C28H1552L02371,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514475
INTEK Digital,HD-S73CX,C28H1552L02372,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532144
INTEK Digital,HD-S73CX,C28H1552L02373,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532658
INTEK Digital,HD-S73CX,C28H1552L02374,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529254
INTEK Digital,HD-S73CX,C28H1552L02375,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532600
INTEK Digital,HD-S73CX,C28H1552L02376,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536645
INTEK Digital,HD-S73CX,C28H1552L02377,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529320
INTEK Digital,HD-S73CX,C28H1552L02378,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535268
INTEK Digital,HD-S73CX,C28H1552L02379,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652518652
INTEK Digital,HD-S73CX,C28H1552L02380,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536056
INTEK Digital,HD-S73CX,C28H1552L02381,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535316
INTEK Digital,HD-S73CX,C28H1552L02382,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532147
INTEK Digital,HD-S73CX,C28H1552L02383,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535431
INTEK Digital,HD-S73CX,C28H1552L02384,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534840
INTEK Digital,HD-S73CX,C28H1552L02385,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525291
INTEK Digital,HD-S73CX,C28H1552L02386,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516566
INTEK Digital,HD-S73CX,C28H1552L02387,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541922
INTEK Digital,HD-S73CX,C28H1552L02388,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541896
INTEK Digital,HD-S73CX,C28H1552L02389,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532624
INTEK Digital,HD-S73CX,C28H1552L02390,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540402
INTEK Digital,HD-S73CX,C28H1552L02391,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538440
INTEK Digital,HD-S73CX,C28H1552L02392,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541046
INTEK Digital,HD-S73CX,C28H1552L02393,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535804
INTEK Digital,HD-S73CX,C28H1552L02394,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532161
INTEK Digital,HD-S73CX,C28H1552L02395,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541519
INTEK Digital,HD-S73CX,C28H1552L02396,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541880
INTEK Digital,HD-S73CX,C28H1552L02397,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532108
INTEK Digital,HD-S73CX,C28H1552L02398,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541892
INTEK Digital,HD-S73CX,C28H1552L02399,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541515
INTEK Digital,HD-S73CX,C28H1552L02400,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516097
INTEK Digital,HD-S73CX,C28H1552L02401,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538844
INTEK Digital,HD-S73CX,C28H1552L02402,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529802
INTEK Digital,HD-S73CX,C28H1552L02403,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535900
INTEK Digital,HD-S73CX,C28H1552L02404,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541772
INTEK Digital,HD-S73CX,C28H1552L02405,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544097
INTEK Digital,HD-S73CX,C28H1552L02406,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532751
INTEK Digital,HD-S73CX,C28H1552L02407,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516552
INTEK Digital,HD-S73CX,C28H1552L02408,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532580
INTEK Digital,HD-S73CX,C28H1552L02409,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537818
INTEK Digital,HD-S73CX,C28H1552L02410,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541801
INTEK Digital,HD-S73CX,C28H1552L02411,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536972
INTEK Digital,HD-S73CX,C28H1552L02412,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532707
INTEK Digital,HD-S73CX,C28H1552L02413,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534372
INTEK Digital,HD-S73CX,C28H1552L02414,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536977
INTEK Digital,HD-S73CX,C28H1552L02415,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532172
INTEK Digital,HD-S73CX,C28H1552L02416,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514608
INTEK Digital,HD-S73CX,C28H1552L02417,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535955
INTEK Digital,HD-S73CX,C28H1552L02418,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538936
INTEK Digital,HD-S73CX,C28H1552L02419,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538931
INTEK Digital,HD-S73CX,C28H1552L02420,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514610
INTEK Digital,HD-S73CX,C28H1552L02421,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544198
INTEK Digital,HD-S73CX,C28H1552L02422,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541875
INTEK Digital,HD-S73CX,C28H1552L02423,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535303
INTEK Digital,HD-S73CX,C28H1552L02424,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539366
INTEK Digital,HD-S73CX,C28H1552L02425,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539401
INTEK Digital,HD-S73CX,C28H1552L02426,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529765
INTEK Digital,HD-S73CX,C28H1552L02427,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514461
INTEK Digital,HD-S73CX,C28H1552L02428,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544185
INTEK Digital,HD-S73CX,C28H1552L02429,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537303
INTEK Digital,HD-S73CX,C28H1552L02430,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541697
INTEK Digital,HD-S73CX,C28H1552L02431,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537580
INTEK Digital,HD-S73CX,C28H1552L02432,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535727
INTEK Digital,HD-S73CX,C28H1552L02433,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540718
INTEK Digital,HD-S73CX,C28H1552L02434,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541709
INTEK Digital,HD-S73CX,C28H1552L02435,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537518
INTEK Digital,HD-S73CX,C28H1552L02436,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544086
INTEK Digital,HD-S73CX,C28H1552L02437,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541509
INTEK Digital,HD-S73CX,C28H1552L02438,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539991
INTEK Digital,HD-S73CX,C28H1552L02439,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535745
INTEK Digital,HD-S73CX,C28H1552L02440,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541715
INTEK Digital,HD-S73CX,C28H1552L02441,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529435
INTEK Digital,HD-S73CX,C28H1552L02442,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541972
INTEK Digital,HD-S73CX,C28H1552L02443,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532943
INTEK Digital,HD-S73CX,C28H1552L02444,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539580
INTEK Digital,HD-S73CX,C28H1552L02445,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537478
INTEK Digital,HD-S73CX,C28H1552L02446,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541490
INTEK Digital,HD-S73CX,C28H1552L02447,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529342
INTEK Digital,HD-S73CX,C28H1552L02448,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541770
INTEK Digital,HD-S73CX,C28H1552L02449,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529444
INTEK Digital,HD-S73CX,C28H1552L02450,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529387
INTEK Digital,HD-S73CX,C28H1552L02451,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514635
INTEK Digital,HD-S73CX,C28H1552L02452,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529428
INTEK Digital,HD-S73CX,C28H1552L02453,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514450
INTEK Digital,HD-S73CX,C28H1552L02454,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538243
INTEK Digital,HD-S73CX,C28H1552L02455,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529318
INTEK Digital,HD-S73CX,C28H1552L02456,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544055
INTEK Digital,HD-S73CX,C28H1552L02457,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532325
INTEK Digital,HD-S73CX,C28H1552L02458,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532466
INTEK Digital,HD-S73CX,C28H1552L02459,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536004
INTEK Digital,HD-S73CX,C28H1552L02460,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535279
INTEK Digital,HD-S73CX,C28H1552L02461,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532165
INTEK Digital,HD-S73CX,C28H1552L02462,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541904
