"Operator Name";"Operator Group Name";"STB Manufacturer";"STB Model";"STB Serial";"STB Production Date";"Chipset Manufacturer";"Chipset Type";"Chipset Version";"Chipset Id"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00595";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540571"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00596";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514377"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00597";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532626"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00598";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534846"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00599";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532703"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00600";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532646"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00601";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532081"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00602";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534826"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00603";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516624"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00604";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533292"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00605";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529314"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00606";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533288"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00607";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529526"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00608";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515880"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00609";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536062"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00610";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541883"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00611";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514626"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00612";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541727"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00613";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533138"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00614";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532534"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00615";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529409"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00616";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532163"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00617";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535713"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00618";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532995"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00619";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532288"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00620";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541532"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00621";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516075"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00622";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533027"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00623";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535223"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00624";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537839"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00625";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529256"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00626";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533233"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00627";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540871"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00628";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516134"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00629";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536758"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00630";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540246"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00631";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544084"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00632";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532431"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00633";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534814"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00634";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534767"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00635";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529593"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00636";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516120"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00637";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525280"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00638";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532571"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00639";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535918"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00640";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538363"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00641";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541736"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00642";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535674"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00643";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540181"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00644";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540199"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00645";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535362"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00646";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529462"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00647";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514356"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00648";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529373"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00649";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535020"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00650";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532124"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00651";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516028"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00652";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516346"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00653";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532413"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00654";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540697"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00655";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514599"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00656";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514454"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00657";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532584"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00658";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537550"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00659";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531739"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00660";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535441"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00661";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535340"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00662";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541731"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00663";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525304"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00664";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536633"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00665";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532541"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00666";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525274"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00667";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532142"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00668";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515691"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00669";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532423"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00670";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514386"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00671";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532959"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00672";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532981"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00673";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532987"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00674";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540630"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00675";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532132"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00676";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529352"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00677";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540603"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00678";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533009"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00679";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533152"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00680";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538311"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00681";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516394"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00682";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532640"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00683";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541900"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00684";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544308"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00685";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541040"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00686";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542304"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00687";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536966"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00688";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532660"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00689";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525285"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00690";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536684"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00691";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541530"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00692";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540454"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00693";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540702"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00694";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540597"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00695";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537695"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00696";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536754"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00697";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542201"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00698";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529458"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00699";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538375"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00700";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540978"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00701";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515981"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00702";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532146"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00703";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539612"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00704";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537288"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00705";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540193"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00706";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652519595"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00707";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516554"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00708";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514603"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00709";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514455"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00710";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535879"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00711";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529484"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00712";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532113"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00713";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537788"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00714";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541541"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00715";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542003"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00716";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539378"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00717";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536654"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00718";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514456"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00719";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529322"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00720";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535966"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00721";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537015"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00722";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529336"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00723";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514596"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00724";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536001"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00725";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541701"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00726";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536652"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00727";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535076"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00728";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541787"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00729";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516766"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00730";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536016"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00731";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538997"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00732";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534431"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00733";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542169"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00734";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516577"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00735";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542294"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L00736";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538307"
